trigram,count,frequency
  wbq,0,0.000
  wbr,0,0.000
  wbs,0,0.000
  wbt,0,0.000
  wbu,0,0.000
  wbv,0,0.000
  wbw,0,0.000
  wbx,0,0.000
  wby,1,0.000
  wbz,0,0.000
  wca,0,0.000
  wcb,0,0.000
  wcc,0,0.000
  wcd,0,0.000
  wce,0,0.000
  wcf,0,0.000
  wcg,0,0.000
  wch,1,0.000
  wci,0,0.000
  wcj,0,0.000
  wck,0,0.000
  wcl,0,0.000
  wcm,0,0.000
  wcn,0,0.000
  wco,0,0.000
  wcp,0,0.000
  wcq,0,0.000
  wcr,0,0.000
  wcs,0,0.000
  wct,0,0.000
  wcu,0,0.000
  wcv,0,0.000
  wcw,0,0.000
  wcx,0,0.000
  wcy,0,0.000
  wcz,0,0.000
  wda,0,0.000
  wdb,0,0.000
  wdc,0,0.000
  wdd,0,0.000
  wde,1,0.000
  wdf,0,0.000
  wdg,0,0.000
  wdh,0,0.000
  wdi,0,0.000
  wdj,0,0.000
  wdk,0,0.000
  wdl,0,0.000
  wdm,0,0.000
  wdn,0,0.000
  wdo,0,0.000
  wdp,0,0.000
  wdq,0,0.000
  wdr,0,0.000
  wds,0,0.000
  wdt,0,0.000
  wdu,0,0.000
  wdv,0,0.000
  wdw,0,0.000
  wdx,0,0.000
  wdy,4,0.000
  wdz,0,0.000
  wea,10,0.000
  web,3,0.000
  wec,1,0.000
  wed,13,0.000
  wee,19,0.000
  wef,1,0.000
  weg,1,0.000
  weh,0,0.000
  wei,4,0.000
  wej,0,0.000
  wek,1,0.000
  wel,22,0.000
  wem,0,0.000
  wen,7,0.000
  weo,0,0.000
  wep,1,0.000
  weq,0,0.000
  wer,24,0.000
  wes,3,0.000
  wet,7,0.000
  weu,0,0.000
  wev,1,0.000
  wew,0,0.000
  wex,0,0.000
  wey,1,0.000
  wez,1,0.000
  wfa,0,0.000
  wfb,0,0.000
  wfc,0,0.000
  wfd,0,0.000
  wfe,0,0.000
  wff,1,0.000
  wfg,0,0.000
  wfh,0,0.000
  wfi,0,0.000
  wfj,0,0.000
  wfk,0,0.000
  wfl,0,0.000
  wfm,0,0.000
  wfn,0,0.000
  wfo,0,0.000
  wfp,0,0.000
  wfq,0,0.000
  wfr,0,0.000
  wfs,0,0.000
  wft,0,0.000
  wfu,1,0.000
  wfv,0,0.000
  wfw,0,0.000
  wfx,0,0.000
  wfy,0,0.000
  wfz,0,0.000
  wga,0,0.000
  wgb,0,0.000
  wgc,0,0.000
  wgd,0,0.000
  wge,0,0.000
  wgf,0,0.000
  wgg,0,0.000
  wgh,1,0.000
  wgi,1,0.000
  wgj,0,0.000
  wgk,0,0.000
  wgl,0,0.000
  wgm,0,0.000
  wgn,0,0.000
  wgo,0,0.000
  wgp,0,0.000
  wgq,0,0.000
  wgr,0,0.000
  wgs,0,0.000
  wgt,0,0.000
  wgu,0,0.000
  wgv,0,0.000
  wgw,0,0.000
  wgx,0,0.000
  wgy,0,0.000
  wgz,0,0.000
  wha,22,0.000
  whb,0,0.000
  whc,0,0.000
  whd,0,0.000
  whe,18,0.000
  whf,0,0.000
  whg,0,0.000
  whh,0,0.000
  whi,22,0.000
  whj,0,0.000
  whk,0,0.000
  whl,0,0.000
  whm,0,0.000
  whn,0,0.000
  who,8,0.000
  whp,0,0.000
  whq,0,0.000
  whr,0,0.000
  whs,0,0.000
  wht,0,0.000
  whu,4,0.000
  whv,0,0.000
  whw,0,0.000
  whx,0,0.000
  why,0,0.000
  whz,0,0.000
  wia,0,0.000
  wib,0,0.000
  wic,5,0.000
  wid,5,0.000
  wie,8,0.000
  wif,2,0.000
  wig,5,0.000
  wih,0,0.000
  wii,0,0.000
  wij,0,0.000
  wik,0,0.000
  wil,7,0.000
  wim,2,0.000
  win,25,0.000
  wio,0,0.000
  wip,3,0.000
  wiq,0,0.000
  wir,10,0.000
  wis,13,0.000
  wit,10,0.000
  wiu,0,0.000
  wiv,1,0.000
  wiw,1,0.000
  wix,1,0.000
  wiy,2,0.000
  wiz,1,0.000
  wja,0,0.000
  wjb,0,0.000
  wjc,0,0.000
  wjd,0,0.000
  wje,0,0.000
  wjf,0,0.000
  wjg,0,0.000
  wjh,0,0.000
  wji,0,0.000
  wjj,0,0.000
  wjk,0,0.000
  wjl,0,0.000
  wjm,0,0.000
  wjn,0,0.000
  wjo,0,0.000
  wjp,0,0.000
  wjq,0,0.000
  wjr,0,0.000
  wjs,0,0.000
  wjt,0,0.000
  wju,0,0.000
  wjv,0,0.000
  wjw,0,0.000
  wjx,0,0.000
  wjy,0,0.000
  wjz,0,0.000
  wka,0,0.000
  wkb,0,0.000
  wkc,0,0.000
  wkd,0,0.000
  wke,0,0.000
  wkf,0,0.000
  wkg,0,0.000
  wkh,0,0.000
  wki,0,0.000
  wkj,0,0.000
  wkk,0,0.000
  wkl,0,0.000
  wkm,0,0.000
  wkn,0,0.000
  wko,0,0.000
  wkp,0,0.000
  wkq,0,0.000
  wkr,0,0.000
  wks,0,0.000
  wkt,0,0.000
  wku,0,0.000
  wkv,0,0.000
  wkw,0,0.000
  wkx,0,0.000
  wky,5,0.000
  wkz,0,0.000
  wla,1,0.000
  wlb,0,0.000
  wlc,0,0.000
  wld,0,0.000
  wle,4,0.000
  wlf,0,0.000
  wlg,0,0.000
  wlh,0,0.000
  wli,0,0.000
  wlj,0,0.000
  wlk,0,0.000
  wll,0,0.000
  wlm,0,0.000
  wln,0,0.000
  wlo,1,0.000
  wlp,0,0.000
  wlq,0,0.000
  wlr,0,0.000
  wls,1,0.000
  wlt,0,0.000
  wlu,0,0.000
  wlv,0,0.000
  wlw,0,0.000
  wlx,0,0.000
  wly,5,0.000
  wlz,0,0.000
  wma,0,0.000
  wmb,0,0.000
  wmc,0,0.000
  wmd,0,0.000
  wme,0,0.000
  wmf,0,0.000
  wmg,0,0.000
  wmh,0,0.000
  wmi,0,0.000
  wmj,0,0.000
  wmk,0,0.000
  wml,0,0.000
  wmm,0,0.000
  wmn,0,0.000
  wmo,0,0.000
  wmp,0,0.000
  wmq,0,0.000
  wmr,0,0.000
  wms,0,0.000
  wmt,0,0.000
  wmu,0,0.000
  wmv,0,0.000
  wmw,0,0.000
  wmx,0,0.000
  wmy,0,0.000
  wmz,0,0.000
  wna,0,0.000
  wnb,0,0.000
  wnc,0,0.000
  wnd,0,0.000
  wne,3,0.000
  wnf,0,0.000
  wng,0,0.000
  wnh,0,0.000
  wni,0,0.000
  wnj,0,0.000
  wnk,0,0.000
  wnl,0,0.000
  wnm,0,0.000
  wnn,0,0.000
  wno,0,0.000
  wnp,0,0.000
  wnq,0,0.000
  wnr,0,0.000
  wns,0,0.000
  wnt,0,0.000
  wnu,0,0.000
  wnv,0,0.000
  wnw,0,0.000
  wnx,0,0.000
  wny,7,0.000
  wnz,0,0.000
  woa,2,0.000
  wob,0,0.000
  woc,0,0.000
  wod,2,0.000
  woe,0,0.000
  wof,0,0.000
  wog,0,0.000
  woh,0,0.000
  woi,1,0.000
  woj,0,0.000
  wok,3,0.000
  wol,3,0.000
  wom,2,0.000
  won,4,0.000
  woo,11,0.000
  wop,0,0.000
  woq,0,0.000
  wor,13,0.000
  wos,1,0.000
  wot,0,0.000
  wou,4,0.000
  wov,1,0.000
  wow,0,0.000
  wox,0,0.000
  woy,0,0.000
  woz,0,0.000
  wpa,0,0.000
  wpb,0,0.000
  wpc,0,0.000
  wpd,0,0.000
  wpe,0,0.000
  wpf,0,0.000
  wpg,0,0.000
  wph,0,0.000
  wpi,1,0.000
  wpj,0,0.000
  wpk,0,0.000
  wpl,0,0.000
  wpm,0,0.000
  wpn,0,0.000
  wpo,0,0.000
  wpp,0,0.000
  wpq,0,0.000
  wpr,0,0.000
  wps,0,0.000
  wpt,0,0.000
  wpu,0,0.000
  wpv,0,0.000
  wpw,0,0.000
  wpx,0,0.000
  wpy,1,0.000
  wpz,0,0.000
  wqa,0,0.000
  wqb,0,0.000
  wqc,0,0.000
  wqd,0,0.000
  wqe,0,0.000
  wqf,0,0.000
  wqg,0,0.000
  wqh,0,0.000
  wqi,0,0.000
  wqj,0,0.000
  wqk,0,0.000
  wql,0,0.000
  wqm,0,0.000
  wqn,0,0.000
  wqo,0,0.000
  wqp,0,0.000
  wqq,0,0.000
  wqr,0,0.000
  wqs,0,0.000
  wqt,0,0.000
  wqu,0,0.000
  wqv,0,0.000
  wqw,0,0.000
  wqx,0,0.000
  wqy,0,0.000
  wqz,0,0.000
  wra,7,0.000
  wrb,0,0.000
  wrc,0,0.000
  wrd,0,0.000
  wre,4,0.000
  wrf,0,0.000
  wrg,0,0.000
  wrh,0,0.000
  wri,9,0.000
  wrj,0,0.000
  wrk,0,0.000
  wrl,0,0.000
  wrm,0,0.000
  wrn,0,0.000
  wro,4,0.000
  wrp,0,0.000
  wrq,0,0.000
  wrr,0,0.000
  wrs,0,0.000
  wrt,0,0.000
  wru,1,0.000
  wrv,0,0.000
  wrw,0,0.000
  wrx,0,0.000
  wry,3,0.000
  wrz,0,0.000
  wsa,0,0.000
  wsb,0,0.000
  wsc,0,0.000
  wsd,0,0.000
  wse,7,0.000
  wsf,0,0.000
  wsg,0,0.000
  wsh,0,0.000
  wsi,0,0.000
  wsj,0,0.000
  wsk,0,0.000
  wsl,0,0.000
  wsm,0,0.000
  wsn,0,0.000
  wso,1,0.000
  wsp,0,0.000
  wsq,0,0.000
  wsr,0,0.000
  wss,0,0.000
  wst,0,0.000
  wsu,0,0.000
  wsv,0,0.000
  wsw,0,0.000
  wsx,0,0.000
  wsy,1,0.000
  wsz,0,0.000
  wta,0,0.000
  wtb,0,0.000
  wtc,0,0.000
  wtd,0,0.000
  wte,1,0.000
  wtf,0,0.000
  wtg,0,0.000
  wth,3,0.000
  wti,0,0.000
  wtj,0,0.000
  wtk,0,0.000
  wtl,0,0.000
  wtm,0,0.000
  wtn,0,0.000
  wto,0,0.000
  wtp,0,0.000
  wtq,0,0.000
  wtr,0,0.000
  wts,0,0.000
  wtt,0,0.000
  wtu,0,0.000
  wtv,0,0.000
  wtw,0,0.000
  wtx,0,0.000
  wty,1,0.000
  wtz,0,0.000
  wua,0,0.000
  wub,0,0.000
  wuc,0,0.000
  wud,1,0.000
  wue,0,0.000
  wuf,0,0.000
  wug,0,0.000
  wuh,0,0.000
  wui,0,0.000
  wuj,0,0.000
  wuk,0,0.000
  wul,0,0.000
  wum,0,0.000
  wun,2,0.000
  wuo,0,0.000
  wup,0,0.000
  wuq,0,0.000
  wur,1,0.000
  wus,0,0.000
  wut,1,0.000
  wuu,0,0.000
  wuv,0,0.000
  wuw,0,0.000
  wux,0,0.000
  wuy,0,0.000
  wuz,1,0.000
  wva,0,0.000
  wvb,0,0.000
  wvc,0,0.000
  wvd,0,0.000
  wve,0,0.000
  wvf,0,0.000
  wvg,0,0.000
  wvh,0,0.000
  wvi,0,0.000
  wvj,0,0.000
  wvk,0,0.000
  wvl,0,0.000
  wvm,0,0.000
  wvn,0,0.000
  wvo,0,0.000
  wvp,0,0.000
  wvq,0,0.000
  wvr,0,0.000
  wvs,0,0.000
  wvt,0,0.000
  wvu,0,0.000
  wvv,0,0.000
  wvw,0,0.000
  wvx,0,0.000
  wvy,0,0.000
  wvz,0,0.000
  wwa,0,0.000
  wwb,0,0.000
  wwc,0,0.000
  wwd,0,0.000
  wwe,0,0.000
  wwf,0,0.000
  wwg,0,0.000
  wwh,0,0.000
  wwi,0,0.000
  wwj,0,0.000
  wwk,0,0.000
  wwl,0,0.000
  wwm,0,0.000
  wwn,0,0.000
  wwo,0,0.000
  wwp,0,0.000
  wwq,0,0.000
  wwr,0,0.000
  wws,0,0.000
  wwt,0,0.000
  wwu,0,0.000
  wwv,0,0.000
  www,0,0.000
  wwx,0,0.000
  wwy,0,0.000
  wwz,0,0.000
  wxa,0,0.000
  wxb,0,0.000
  wxc,0,0.000
  wxd,0,0.000
  wxe,0,0.000
  wxf,0,0.000
  wxg,0,0.000
  wxh,0,0.000
  wxi,0,0.000
  wxj,0,0.000
  wxk,0,0.000
  wxl,0,0.000
  wxm,0,0.000
  wxn,0,0.000
  wxo,0,0.000
  wxp,0,0.000
  wxq,0,0.000
  wxr,0,0.000
  wxs,0,0.000
  wxt,0,0.000
  wxu,0,0.000
  wxv,0,0.000
  wxw,0,0.000
  wxx,0,0.000
  wxy,0,0.000
  wxz,0,0.000
  wya,0,0.000
  wyb,0,0.000
  wyc,0,0.000
  wyd,0,0.000
  wye,0,0.000
  wyf,0,0.000
  wyg,0,0.000
  wyh,0,0.000
  wyi,0,0.000
  wyj,0,0.000
  wyk,1,0.000
  wyl,0,0.000
  wym,0,0.000
  wyn,0,0.000
  wyo,0,0.000
  wyp,0,0.000
  wyq,0,0.000
  wyr,0,0.000
  wys,1,0.000
  wyt,0,0.000
  wyu,0,0.000
  wyv,1,0.000
  wyw,0,0.000
  wyx,0,0.000
  wyy,0,0.000
  wyz,0,0.000
  wza,0,0.000
  wzb,0,0.000
  wzc,0,0.000
  wzd,0,0.000
  wze,0,0.000
  wzf,0,0.000
  wzg,0,0.000
  wzh,0,0.000
  wzi,0,0.000
  wzj,0,0.000
  wzk,0,0.000
  wzl,0,0.000
  wzm,0,0.000
  wzn,0,0.000
  wzo,0,0.000
  wzp,0,0.000
  wzq,0,0.000
  wzr,0,0.000
  wzs,0,0.000
  wzt,0,0.000
  wzu,0,0.000
  wzv,0,0.000
  wzw,0,0.000
  wzx,0,0.000
  wzy,1,0.000
  wzz,0,0.000
  xaa,0,0.000
  xab,0,0.000
  xac,1,0.000
  xad,1,0.000
  xae,0,0.000
  xaf,0,0.000
  xag,0,0.000
  xah,0,0.000
  xai,0,0.000
  xaj,0,0.000
  xak,0,0.000
  xal,4,0.000
  xam,0,0.000
  xan,2,0.000
  xao,0,0.000
  xap,0,0.000
  xaq,0,0.000
  xar,0,0.000
  xas,1,0.000
  xat,0,0.000
  xau,0,0.000
  xav,0,0.000
  xaw,0,0.000
  xax,0,0.000
  xay,0,0.000
  xaz,0,0.000
  xba,0,0.000
  xbb,0,0.000
  xbc,0,0.000
  xbd,0,0.000
  xbe,0,0.000
  xbf,0,0.000
  xbg,0,0.000
  xbh,0,0.000
  xbi,0,0.000
  xbj,0,0.000
  xbk,0,0.000
  xbl,0,0.000
  xbm,0,0.000
  xbn,0,0.000
  xbo,2,0.000
  xbp,0,0.000
  xbq,0,0.000
  xbr,0,0.000
  xbs,0,0.000
  xbt,0,0.000
  xbu,0,0.000
  xbv,0,0.000
  xbw,0,0.000
  xbx,0,0.000
  xby,0,0.000
  xbz,0,0.000
  xca,0,0.000
  xcb,0,0.000
  xcc,0,0.000
  xcd,0,0.000
  xce,1,0.000
  xcf,0,0.000
  xcg,0,0.000
  xch,0,0.000
  xci,0,0.000
  xcj,0,0.000
  xck,0,0.000
  xcl,0,0.000
  xcm,0,0.000
  xcn,0,0.000
  xco,0,0.000
  xcp,0,0.000
  xcq,0,0.000
  xcr,0,0.000
  xcs,0,0.000
  xct,0,0.000
  xcu,0,0.000
  xcv,0,0.000
  xcw,0,0.000
  xcx,0,0.000
  xcy,0,0.000
  xcz,0,0.000
  xda,0,0.000
  xdb,0,0.000
  xdc,0,0.000
  xdd,0,0.000
  xde,0,0.000
  xdf,0,0.000
  xdg,0,0.000
  xdh,0,0.000
  xdi,1,0.000
  xdj,0,0.000
  xdk,0,0.000
  xdl,0,0.000
  xdm,0,0.000
  xdn,0,0.000
  xdo,0,0.000
  xdp,0,0.000
  xdq,0,0.000
  xdr,0,0.000
  xds,0,0.000
  xdt,0,0.000
  xdu,0,0.000
  xdv,0,0.000
  xdw,0,0.000
  xdx,0,0.000
  xdy,0,0.000
  xdz,0,0.000
  xea,1,0.000
  xeb,1,0.000
  xec,0,0.000
  xed,5,0.000
  xee,0,0.000
  xef,0,0.000
  xeg,0,0.000
  xeh,0,0.000
  xei,0,0.000
  xej,0,0.000
  xek,0,0.000
  xel,0,0.000
  xem,0,0.000
  xen,9,0.000
  xeo,0,0.000
  xep,0,0.000
  xeq,0,0.000
  xer,14,0.000
  xes,0,0.000
  xet,0,0.000
  xeu,0,0.000
  xev,0,0.000
  xew,0,0.000
  xex,0,0.000
  xey,1,0.000
  xez,0,0.000
  xfa,0,0.000
  xfb,0,0.000
  xfc,0,0.000
  xfd,0,0.000
  xfe,0,0.000
  xff,0,0.000
  xfg,0,0.000
  xfh,0,0.000
  xfi,0,0.000
  xfj,0,0.000
  xfk,0,0.000
  xfl,1,0.000
  xfm,0,0.000
  xfn,0,0.000
  xfo,0,0.000
  xfp,0,0.000
  xfq,0,0.000
  xfr,0,0.000
  xfs,0,0.000
  xft,0,0.000
  xfu,0,0.000
  xfv,0,0.000
  xfw,0,0.000
  xfx,0,0.000
  xfy,0,0.000
  xfz,0,0.000
  xga,0,0.000
  xgb,0,0.000
  xgc,0,0.000
  xgd,0,0.000
  xge,0,0.000
  xgf,0,0.000
  xgg,0,0.000
  xgh,0,0.000
  xgi,0,0.000
  xgj,0,0.000
  xgk,0,0.000
  xgl,0,0.000
  xgm,0,0.000
  xgn,0,0.000
  xgo,0,0.000
  xgp,0,0.000
  xgq,0,0.000
  xgr,0,0.000
  xgs,0,0.000
  xgt,0,0.000
  xgu,0,0.000
  xgv,0,0.000
  xgw,0,0.000
  xgx,0,0.000
  xgy,0,0.000
  xgz,0,0.000
  xha,0,0.000
  xhb,0,0.000
  xhc,0,0.000
  xhd,0,0.000
  xhe,0,0.000
  xhf,0,0.000
  xhg,0,0.000
  xhh,0,0.000
  xhi,0,0.000
  xhj,0,0.000
  xhk,0,0.000
  xhl,0,0.000
  xhm,0,0.000
  xhn,0,0.000
  xho,0,0.000
  xhp,0,0.000
  xhq,0,0.000
  xhr,0,0.000
  xhs,0,0.000
  xht,0,0.000
  xhu,0,0.000
  xhv,0,0.000
  xhw,0,0.000
  xhx,0,0.000
  xhy,0,0.000
  xhz,0,0.000
  xia,3,0.000
  xib,0,0.000
  xic,3,0.000
  xid,1,0.000
  xie,7,0.000
  xif,0,0.000
  xig,0,0.000
  xih,0,0.000
  xii,0,0.000
  xij,0,0.000
  xik,0,0.000
  xil,3,0.000
  xim,2,0.000
  xin,5,0.000
  xio,3,0.000
  xip,0,0.000
  xiq,0,0.000
  xir,0,0.000
  xis,6,0.000
  xit,3,0.000
  xiu,0,0.000
  xiv,0,0.000
  xiw,0,0.000
  xix,0,0.000
  xiy,0,0.000
  xiz,0,0.000
  xja,0,0.000
  xjb,0,0.000
  xjc,0,0.000
  xjd,0,0.000
  xje,0,0.000
  xjf,0,0.000
  xjg,0,0.000
  xjh,0,0.000
  xji,0,0.000
  xjj,0,0.000
  xjk,0,0.000
  xjl,0,0.000
  xjm,0,0.000
  xjn,0,0.000
  xjo,0,0.000
  xjp,0,0.000
  xjq,0,0.000
  xjr,0,0.000
  xjs,0,0.000
  xjt,0,0.000
  xju,0,0.000
  xjv,0,0.000
  xjw,0,0.000
  xjx,0,0.000
  xjy,0,0.000
  xjz,0,0.000
  xka,0,0.000
  xkb,0,0.000
  xkc,0,0.000
  xkd,0,0.000
  xke,0,0.000
  xkf,0,0.000
  xkg,0,0.000
  xkh,0,0.000
  xki,0,0.000
  xkj,0,0.000
  xkk,0,0.000
  xkl,0,0.000
  xkm,0,0.000
  xkn,0,0.000
  xko,0,0.000
  xkp,0,0.000
  xkq,0,0.000
  xkr,0,0.000
  xks,0,0.000
  xkt,0,0.000
  xku,0,0.000
  xkv,0,0.000
  xkw,0,0.000
  xkx,0,0.000
  xky,0,0.000
  xkz,0,0.000
  xla,0,0.000
  xlb,0,0.000
  xlc,0,0.000
  xld,0,0.000
  xle,2,0.000
  xlf,0,0.000
  xlg,0,0.000
  xlh,0,0.000
  xli,1,0.000
  xlj,0,0.000
  xlk,0,0.000
  xll,0,0.000
  xlm,0,0.000
  xln,0,0.000
  xlo,0,0.000
  xlp,0,0.000
  xlq,0,0.000
  xlr,0,0.000
  xls,0,0.000
  xlt,0,0.000
  xlu,0,0.000
  xlv,0,0.000
  xlw,0,0.000
  xlx,0,0.000
  xly,2,0.000
  xlz,0,0.000
  xma,2,0.000
  xmb,0,0.000
  xmc,0,0.000
  xmd,0,0.000
  xme,0,0.000
  xmf,0,0.000
  xmg,0,0.000
  xmh,0,0.000
  xmi,0,0.000
  xmj,0,0.000
  xmk,0,0.000
  xml,0,0.000
  xmm,0,0.000
  xmn,0,0.000
  xmo,0,0.000
  xmp,0,0.000
  xmq,0,0.000
  xmr,0,0.000
  xms,0,0.000
  xmt,0,0.000
  xmu,0,0.000
  xmv,0,0.000
  xmw,0,0.000
  xmx,0,0.000
  xmy,0,0.000
  xmz,0,0.000
  xna,0,0.000
  xnb,0,0.000
  xnc,0,0.000
  xnd,0,0.000
  xne,0,0.000
  xnf,0,0.000
  xng,0,0.000
  xnh,0,0.000
  xni,0,0.000
  xnj,0,0.000
  xnk,0,0.000
  xnl,0,0.000
  xnm,0,0.000
  xnn,0,0.000
  xno,0,0.000
  xnp,0,0.000
  xnq,0,0.000
  xnr,0,0.000
  xns,0,0.000
  xnt,0,0.000
  xnu,0,0.000
  xnv,0,0.000
  xnw,0,0.000
  xnx,0,0.000
  xny,0,0.000
  xnz,0,0.000
  xoa,1,0.000
  xob,0,0.000
  xoc,0,0.000
  xod,2,0.000
  xoe,0,0.000
  xof,0,0.000
  xog,0,0.000
  xoh,0,0.000
  xoi,1,0.000
  xoj,0,0.000
  xok,0,0.000
  xol,0,0.000
  xom,1,0.000
  xon,4,0.000
  xoo,0,0.000
  xop,0,0.000
  xoq,0,0.000
  xor,2,0.000
  xos,0,0.000
  xot,0,0.000
  xou,0,0.000
  xov,0,0.000
  xow,0,0.000
  xox,0,0.000
  xoy,0,0.000
  xoz,0,0.000
  xpa,0,0.000
  xpb,0,0.000
  xpc,0,0.000
  xpd,0,0.000
  xpe,1,0.000
  xpf,0,0.000
  xpg,0,0.000
  xph,0,0.000
  xpi,0,0.000
  xpj,0,0.000
  xpk,0,0.000
  xpl,0,0.000
  xpm,0,0.000
  xpn,0,0.000
  xpo,0,0.000
  xpp,0,0.000
  xpq,0,0.000
  xpr,0,0.000
  xps,0,0.000
  xpt,0,0.000
  xpu,0,0.000
  xpv,0,0.000
  xpw,0,0.000
  xpx,0,0.000
  xpy,0,0.000
  xpz,0,0.000
  xqa,0,0.000
  xqb,0,0.000
  xqc,0,0.000
  xqd,0,0.000
  xqe,0,0.000
  xqf,0,0.000
  xqg,0,0.000
  xqh,0,0.000
  xqi,0,0.000
  xqj,0,0.000
  xqk,0,0.000
  xql,0,0.000
  xqm,0,0.000
  xqn,0,0.000
  xqo,0,0.000
  xqp,0,0.000
  xqq,0,0.000
  xqr,0,0.000
  xqs,0,0.000
  xqt,0,0.000
  xqu,0,0.000
  xqv,0,0.000
  xqw,0,0.000
  xqx,0,0.000
  xqy,0,0.000
  xqz,0,0.000
  xra,0,0.000
  xrb,0,0.000
  xrc,0,0.000
  xrd,0,0.000
  xre,0,0.000
  xrf,0,0.000
  xrg,0,0.000
  xrh,0,0.000
  xri,0,0.000
  xrj,0,0.000
  xrk,0,0.000
  xrl,0,0.000
  xrm,0,0.000
  xrn,0,0.000
  xro,0,0.000
  xrp,0,0.000
  xrq,0,0.000
  xrr,0,0.000
  xrs,0,0.000
  xrt,0,0.000
  xru,0,0.000
  xrv,0,0.000
  xrw,0,0.000
  xrx,0,0.000
  xry,0,0.000
  xrz,0,0.000
  xsa,0,0.000
  xsb,0,0.000
  xsc,0,0.000
  xsd,0,0.000
  xse,0,0.000
  xsf,0,0.000
  xsg,0,0.000
  xsh,0,0.000
  xsi,0,0.000
  xsj,0,0.000
  xsk,0,0.000
  xsl,0,0.000
  xsm,0,0.000
  xsn,0,0.000
  xso,0,0.000
  xsp,0,0.000
  xsq,0,0.000
  xsr,0,0.000
  xss,0,0.000
  xst,0,0.000
  xsu,0,0.000
  xsv,0,0.000
  xsw,0,0.000
  xsx,0,0.000
  xsy,0,0.000
  xsz,0,0.000
  xta,0,0.000
  xtb,0,0.000
  xtc,0,0.000
  xtd,0,0.000
  xte,3,0.000
  xtf,0,0.000
  xtg,0,0.000
  xth,1,0.000
  xti,0,0.000
  xtj,0,0.000
  xtk,0,0.000
  xtl,0,0.000
  xtm,0,0.000
  xtn,0,0.000
  xto,2,0.000
  xtp,0,0.000
  xtq,0,0.000
  xtr,1,0.000
  xts,0,0.000
  xtt,0,0.000
  xtu,0,0.000
  xtv,0,0.000
  xtw,0,0.000
  xtx,0,0.000
  xty,2,0.000
  xtz,0,0.000
  xua,0,0.000
  xub,0,0.000
  xuc,0,0.000
  xud,1,0.000
  xue,0,0.000
  xuf,0,0.000
  xug,0,0.000
  xuh,0,0.000
  xui,0,0.000
  xuj,0,0.000
  xuk,0,0.000
  xul,1,0.000
  xum,1,0.000
  xun,0,0.000
  xuo,0,0.000
  xup,0,0.000
  xuq,0,0.000
  xur,1,0.000
  xus,4,0.000
  xut,0,0.000
  xuu,0,0.000
  xuv,0,0.000
  xuw,0,0.000
  xux,0,0.000
  xuy,0,0.000
  xuz,0,0.000
  xva,0,0.000
  xvb,0,0.000
  xvc,0,0.000
  xvd,0,0.000
  xve,0,0.000
  xvf,0,0.000
  xvg,0,0.000
  xvh,0,0.000
  xvi,0,0.000
  xvj,0,0.000
  xvk,0,0.000
  xvl,0,0.000
  xvm,0,0.000
  xvn,0,0.000
  xvo,0,0.000
  xvp,0,0.000
  xvq,0,0.000
  xvr,0,0.000
  xvs,0,0.000
  xvt,0,0.000
  xvu,0,0.000
  xvv,0,0.000
  xvw,0,0.000
  xvx,0,0.000
  xvy,0,0.000
  xvz,0,0.000
  xwa,0,0.000
  xwb,0,0.000
  xwc,0,0.000
  xwd,0,0.000
  xwe,0,0.000
  xwf,0,0.000
  xwg,0,0.000
  xwh,0,0.000
  xwi,0,0.000
  xwj,0,0.000
  xwk,0,0.000
  xwl,0,0.000
  xwm,0,0.000
  xwn,0,0.000
  xwo,0,0.000
  xwp,0,0.000
  xwq,0,0.000
  xwr,0,0.000
  xws,0,0.000
  xwt,0,0.000
  xwu,0,0.000
  xwv,0,0.000
  xww,0,0.000
  xwx,0,0.000
  xwy,0,0.000
  xwz,0,0.000
  xxa,0,0.000
  xxb,0,0.000
  xxc,0,0.000
  xxd,0,0.000
  xxe,0,0.000
  xxf,0,0.000
  xxg,0,0.000
  xxh,0,0.000
  xxi,0,0.000
  xxj,0,0.000
  xxk,0,0.000
  xxl,0,0.000
  xxm,0,0.000
  xxn,0,0.000
  xxo,0,0.000
  xxp,0,0.000
  xxq,0,0.000
  xxr,0,0.000
  xxs,0,0.000
  xxt,0,0.000
  xxu,0,0.000
  xxv,0,0.000
  xxw,0,0.000
  xxx,0,0.000
  xxy,0,0.000
  xxz,0,0.000
  xya,0,0.000
  xyb,0,0.000
  xyc,0,0.000
  xyd,0,0.000
  xye,0,0.000
  xyf,0,0.000
  xyg,0,0.000
  xyh,0,0.000
  xyi,0,0.000
  xyj,0,0.000
  xyk,0,0.000
  xyl,8,0.000
  xym,0,0.000
  xyn,0,0.000
  xyo,0,0.000
  xyp,0,0.000
  xyq,0,0.000
  xyr,2,0.000
  xys,1,0.000
  xyt,0,0.000
  xyu,0,0.000
  xyv,0,0.000
  xyw,0,0.000
  xyx,0,0.000
  xyy,0,0.000
  xyz,0,0.000
  xza,0,0.000
  xzb,0,0.000
  xzc,0,0.000
  xzd,0,0.000
  xze,0,0.000
  xzf,0,0.000
  xzg,0,0.000
  xzh,0,0.000
  xzi,0,0.000
  xzj,0,0.000
  xzk,0,0.000
  xzl,0,0.000
  xzm,0,0.000
  xzn,0,0.000
  xzo,0,0.000
  xzp,0,0.000
  xzq,0,0.000
  xzr,0,0.000
  xzs,0,0.000
  xzt,0,0.000
